t,x,y,z,vx,vy,vz,ox,oy,oz,wx,wy,wz
0.5854758,-0.31590512,0.17926593,0.8008145,0.7491878,-5.1518483,-2.3609698,7.117578,-0.0034530314,-31.88423,1.340205,-1.9539808,-0.2463207
0.5866444,-0.31590545,0.17926921,0.8008148,0.7491877,-5.1518564,-2.3609722,7.117634,-0.003452625,-31.884357,1.3400542,-1.9536365,-0.24630903
0.587813,-0.31590575,0.1792744,0.80081487,0.7491873,-5.151865,-2.3609734,7.1177106,-0.0034522202,-31.884495,1.3399037,-1.953302,-0.24629767
0.5889816,-0.31590617,0.1792794,0.80081546,0.7491873,-5.1518793,-2.3609748,7.117789,-0.0034518354,-31.884613,1.339753,-1.9529668,-0.24628632
0.59015024,-0.31590632,0.17928351,0.80081624,0.7491873,-5.1518927,-2.3609755,7.1178613,-0.0034513953,-31.884747,1.3396015,-1.9526256,-0.24627444
0.59131885,-0.31590667,0.17928948,0.8008164,0.7491867,-5.151904,-2.3609774,7.117943,-0.0034509571,-31.884865,1.3394513,-1.9522939,-0.24626295
0.59248745,-0.31590703,0.17929448,0.8008169,0.7491867,-5.151916,-2.3609781,7.1180186,-0.0034505536,-31.884985,1.3393005,-1.9519596,-0.24625143
0.59365606,-0.3159074,0.17929907,0.80081755,0.74918634,-5.1519227,-2.3609796,7.1181,-0.0034500682,-31.88512,1.3391491,-1.9516244,-0.2462396
0.5948247,-0.3159076,0.17930372,0.80081797,0.7491861,-5.1519337,-2.3609807,7.118174,-0.0034496475,-31.885235,1.3389975,-1.9512872,-0.24622804
0.5959933,-0.315908,0.17930962,0.80081826,0.7491859,-5.151949,-2.360983,7.118265,-0.0034492016,-31.885372,1.3388463,-1.9509565,-0.2462164
0.59716195,-0.31590837,0.17931451,0.8008192,0.74918574,-5.1519594,-2.3609831,7.1183324,-0.003448744,-31.885492,1.3386928,-1.9506211,-0.24620469
0.59833056,-0.31590873,0.17931767,0.80081934,0.7491855,-5.1519737,-2.3609855,7.1184154,-0.0034483257,-31.885616,1.3385403,-1.9502772,-0.24619247
0.59949917,-0.31590894,0.17932387,0.80082005,0.7491849,-5.1519856,-2.3609862,7.118493,-0.0034478453,-31.885754,1.3383893,-1.9499501,-0.24618058
0.6006678,-0.31590927,0.17932917,0.80082023,0.7491849,-5.1519966,-2.360988,7.1185713,-0.0034474311,-31.885878,1.3382365,-1.9496156,-0.24616884
0.6018364,-0.31590977,0.17933322,0.8008209,0.7491846,-5.152005,-2.3609898,7.1186533,-0.0034469322,-31.886011,1.3380837,-1.9492763,-0.24615656
0.603005,-0.31591,0.17933847,0.8008213,0.7491842,-5.152019,-2.3609908,7.118736,-0.0034465361,-31.886145,1.3379304,-1.948945,-0.24614479
0.6041736,-0.3159103,0.17934294,0.80082184,0.74918413,-5.1520348,-2.360993,7.1188197,-0.003446083,-31.88626,1.337778,-1.9486083,-0.24613234
0.6053422,-0.3159106,0.17934604,0.8008225,0.74918383,-5.152045,-2.3609948,7.1188965,-0.0034456248,-31.886404,1.3376253,-1.9482636,-0.24611977
0.6065108,-0.315911,0.17935307,0.8008224,0.7491839,-5.1520586,-2.360996,7.118993,-0.0034451543,-31.886522,1.3374716,-1.9479399,-0.2461078
0.6076794,-0.31591135,0.17935683,0.8008233,0.7491832,-5.15207,-2.3609967,7.1190724,-0.0034447117,-31.88665,1.3373183,-1.9476007,-0.2460956
0.6088481,-0.31591177,0.17936327,0.8008239,0.74918306,-5.1520824,-2.3609982,7.1191645,-0.0034442672,-31.886782,1.3371637,-1.9472756,-0.24608363
0.6100167,-0.31591204,0.17936952,0.80082446,0.749183,-5.1520934,-2.3609996,7.1192465,-0.003443813,-31.886911,1.3370097,-1.9469492,-0.24607156
0.6111853,-0.3159124,0.17937411,0.8008249,0.74918276,-5.152102,-2.3610015,7.119332,-0.0034433368,-31.887047,1.3368553,-1.9466122,-0.2460587
0.6123539,-0.3159127,0.1793787,0.8008257,0.74918234,-5.1521177,-2.3610034,7.1194177,-0.0034428614,-31.88717,1.3367007,-1.9462761,-0.2460464
0.6135225,-0.3159131,0.1793833,0.80082613,0.74918216,-5.152135,-2.361004,7.119497,-0.0034424255,-31.8873,1.3365465,-1.9459404,-0.24603346
0.61469114,-0.3159134,0.17939074,0.8008265,0.74918216,-5.1521463,-2.3610058,7.1195855,-0.00344195,-31.887428,1.3363913,-1.9456209,-0.24602196
0.61585975,-0.3159139,0.17939563,0.80082744,0.7491823,-5.1521626,-2.3610072,7.1196766,-0.0034414758,-31.887583,1.3362365,-1.9452889,-0.24600896
0.61702836,-0.31591418,0.17939992,0.8008278,0.7491815,-5.152176,-2.361009,7.1197677,-0.0034410774,-31.887693,1.3360808,-1.9449508,-0.24599631
0.61819696,-0.31591454,0.17940451,0.8008282,0.74918145,-5.1521916,-2.3610094,7.1198606,-0.0034406334,-31.887829,1.3359259,-1.9446154,-0.24598323
0.6193656,-0.31591505,0.17941035,0.8008285,0.749181,-5.152199,-2.3610115,7.1199346,-0.0034401275,-31.887959,1.3357707,-1.9442887,-0.2459706
0.6205342,-0.31591532,0.17941697,0.80082923,0.74918115,-5.15221,-2.3610127,7.1200433,-0.0034397214,-31.888084,1.3356149,-1.9439629,-0.2459581
0.62170285,-0.31591576,0.17942227,0.8008298,0.74918073,-5.1522226,-2.3610148,7.120119,-0.003439218,-31.888222,1.3354578,-1.9436325,-0.24594533
0.62287146,-0.31591618,0.1794268,0.80083025,0.7491806,-5.1522374,-2.361016,7.120215,-0.0034387612,-31.888351,1.3353014,-1.9432992,-0.24593225
0.62404007,-0.3159165,0.17943223,0.80083054,0.7491801,-5.1522503,-2.3610175,7.1203065,-0.003438159,-31.888489,1.3351458,-1.9429678,-0.2459193
0.6252087,-0.31591684,0.17943813,0.8008313,0.74918044,-5.1522617,-2.3610191,7.120403,-0.0034378301,-31.888613,1.3349882,-1.9426403,-0.24590668
0.6263773,-0.31591716,0.1794432,0.80083174,0.7491798,-5.152276,-2.3610213,7.120497,-0.003437306,-31.888746,1.3348324,-1.9423089,-0.24589348
0.6275459,-0.31591752,0.17944945,0.80083245,0.7491801,-5.1522903,-2.3610222,7.1205907,-0.0034368592,-31.88887,1.334675,-1.9419824,-0.24588053
0.6287145,-0.3159181,0.17945386,0.8008326,0.7491797,-5.1523023,-2.3610241,7.120681,-0.0034364092,-31.889013,1.3345175,-1.9416492,-0.24586707
0.6298831,-0.3159184,0.17946042,0.8008339,0.74917966,-5.1523223,-2.3610253,7.120778,-0.003435859,-31.889145,1.3343619,-1.941324,-0.2458542
0.6310517,-0.31591874,0.1794674,0.8008342,0.7491794,-5.1523337,-2.3610275,7.1208644,-0.0034353735,-31.889282,1.3342046,-1.9410018,-0.24584146
0.6322203,-0.3159191,0.17947294,0.8008341,0.74917907,-5.1523495,-2.361029,7.120964,-0.0034349551,-31.889406,1.3340448,-1.9406748,-0.24582823
0.633389,-0.31591958,0.17947884,0.8008345,0.7491793,-5.152365,-2.36103,7.1210585,-0.0034344885,-31.889542,1.333887,-1.9403478,-0.24581487
0.6345576,-0.31591994,0.17948337,0.80083513,0.74917877,-5.1523747,-2.3610313,7.1211514,-0.0034339738,-31.889673,1.333729,-1.9400141,-0.24580134
0.6357262,-0.31592032,0.17948844,0.80083585,0.74917835,-5.1523886,-2.361033,7.121243,-0.0034335256,-31.889812,1.3335704,-1.9396824,-0.24578775
0.6368948,-0.31592062,0.1794944,0.80083644,0.7491782,-5.1524034,-2.361035,7.121346,-0.0034331034,-31.889957,1.3334116,-1.9393556,-0.24577431
0.63806343,-0.31592107,0.17950208,0.800837,0.7491782,-5.1524143,-2.3610365,7.121445,-0.003432546,-31.89008,1.3332534,-1.9390383,-0.24576138
0.63923204,-0.31592146,0.17950751,0.8008369,0.74917823,-5.152434,-2.361038,7.1215467,-0.0034320774,-31.89021,1.3330948,-1.9387108,-0.24574769
0.64040065,-0.31592184,0.17951389,0.80083805,0.74917805,-5.1524467,-2.361039,7.1216407,-0.0034316042,-31.89034,1.3329355,-1.9383863,-0.24573427
0.64156926,-0.31592226,0.17951919,0.80083853,0.7491781,-5.152462,-2.3610404,7.1217422,-0.0034311053,-31.890469,1.332775,-1.9380555,-0.24572049
0.64273787,-0.31592268,0.17952426,0.8008387,0.7491775,-5.1524763,-2.3610423,7.121839,-0.0034306669,-31.890615,1.3326159,-1.9377265,-0.2457066
0.6439065,-0.31592304,0.17953064,0.80084,0.74917775,-5.1524916,-2.3610437,7.1219425,-0.0034301616,-31.890745,1.3324562,-1.9374044,-0.24569295
0.64507514,-0.31592348,0.17953618,0.80084056,0.7491774,-5.1525016,-2.3610456,7.1220345,-0.003429652,-31.89088,1.3322963,-1.937076,-0.2456792
0.64624375,-0.31592396,0.17954327,0.80084115,0.74917704,-5.152514,-2.361048,7.122142,-0.0034292187,-31.891024,1.3321364,-1.9367579,-0.24566558
0.64741236,-0.31592432,0.179549,0.80084157,0.74917704,-5.152528,-2.361049,7.122251,-0.003428727,-31.891148,1.3319755,-1.9364299,-0.24565141
0.64858097,-0.31592467,0.1795546,0.8008419,0.7491773,-5.152541,-2.3610504,7.1223454,-0.0034282098,-31.891275,1.3318151,-1.9361008,-0.2456375
0.6497496,-0.31592503,0.17955966,0.800843,0.74917674,-5.1525536,-2.3610516,7.122443,-0.0034277267,-31.891401,1.3316542,-1.9357718,-0.24562322
0.6509182,-0.31592557,0.17956664,0.80084354,0.74917656,-5.15257,-2.361054,7.1225457,-0.0034272487,-31.891546,1.3314931,-1.9354528,-0.2456098
0.6520868,-0.31592593,0.17957409,0.8008435,0.74917656,-5.1525865,-2.3610544,7.1226544,-0.0034267756,-31.89167,1.3313315,-1.9351344,-0.24559596
0.6532554,-0.31592625,0.17957951,0.80084395,0.7491763,-5.152602,-2.361056,7.1227565,-0.0034262084,-31.89181,1.3311695,-1.9348061,-0.24558161
0.654424,-0.31592676,0.17958517,0.8008447,0.74917614,-5.1526194,-2.3610578,7.122859,-0.003425795,-31.891945,1.3310084,-1.934479,-0.24556713
0.6555926,-0.31592724,0.17959346,0.80084574,0.7491761,-5.15263,-2.3610597,7.1229634,-0.0034252678,-31.8921,1.3308473,-1.9341677,-0.24555317
0.6567612,-0.31592762,0.17959745,0.80084616,0.74917567,-5.1526456,-2.361061,7.123069,-0.0034247525,-31.892218,1.3306853,-1.9338335,-0.24553889
0.6579299,-0.31592807,0.17960541,0.8008468,0.74917597,-5.1526637,-2.3610628,7.1231837,-0.0034243052,-31.892365,1.3305209,-1.933517,-0.2455247
0.6590985,-0.31592846,0.1796097,0.8008474,0.74917555,-5.1526756,-2.361064,7.123272,-0.0034237844,-31.892508,1.3303592,-1.9331837,-0.24551004
0.6602671,-0.31592882,0.1796156,0.80084807,0.7491753,-5.1526875,-2.3610663,7.1233826,-0.0034233138,-31.892637,1.3301972,-1.9328591,-0.24549523
0.6614357,-0.31592932,0.17962496,0.80084825,0.74917513,-5.1526995,-2.3610678,7.123493,-0.003422771,-31.892776,1.3300327,-1.9325516,-0.24548154
0.66260433,-0.31592968,0.17962979,0.8008489,0.74917513,-5.152716,-2.36107,7.1235905,-0.0034222882,-31.892937,1.3298706,-1.9322215,-0.24546647
0.66377294,-0.3159301,0.17963545,0.80084985,0.7491748,-5.1527333,-2.3610713,7.1237025,-0.0034217692,-31.893057,1.3297064,-1.9318957,-0.24545161
0.66494155,-0.3159306,0.17964242,0.80085087,0.749175,-5.1527476,-2.361073,7.123819,-0.003421292,-31.893202,1.329544,-1.9315776,-0.24543718
0.66611016,-0.31593093,0.17965095,0.8008505,0.7491744,-5.1527653,-2.3610747,7.1239276,-0.0034207406,-31.893333,1.3293808,-1.9312654,-0.2454232
0.66727877,-0.3159314,0.17965703,0.8008517,0.7491741,-5.1527767,-2.3610766,7.1240306,-0.0034202612,-31.893465,1.329216,-1.9309431,-0.24540806
0.6684474,-0.31593183,0.17966245,0.80085206,0.7491745,-5.15279,-2.361078,7.124142,-0.0034197664,-31.893606,1.3290515,-1.9306155,-0.24539304
0.66961604,-0.31593236,0.17966776,0.8008531,0.7491744,-5.1528068,-2.3610797,7.1242456,-0.0034193133,-31.893747,1.3288883,-1.9302878,-0.2453781
0.67078465,-0.31593275,0.17967425,0.80085355,0.7491739,-5.152825,-2.361081,7.1243567,-0.0034187608,-31.893883,1.3287238,-1.929967,-0.24536297
0.67195326,-0.31593317,0.17968123,0.80085355,0.7491741,-5.152843,-2.3610826,7.1244717,-0.0034182803,-31.89401,1.3285581,-1.9296485,-0.24534838
0.67312187,-0.3159336,0.17968737,0.80085427,0.74917406,-5.1528625,-2.3610835,7.124579,-0.0034178158,-31.894161,1.328393,-1.9293242,-0.24533318
0.6742905,-0.31593406,0.17969434,0.80085474,0.7491736,-5.1528745,-2.361085,7.124687,-0.0034172402,-31.894312,1.328227,-1.9290061,-0.24531831
0.6754591,-0.31593445,0.1796997,0.80085516,0.74917334,-5.152883,-2.3610861,7.124797,-0.0034167361,-31.894428,1.3280629,-1.9286783,-0.24530262
0.6766277,-0.3159348,0.1797068,0.8008563,0.7491736,-5.152906,-2.361089,7.124913,-0.0034162928,-31.89457,1.327897,-1.9283612,-0.24528758
0.6777963,-0.31593546,0.17971246,0.80085677,0.7491731,-5.1529202,-2.3610907,7.1250253,-0.003415767,-31.894716,1.327731,-1.928037,-0.24527201
0.6789649,-0.31593588,0.17971979,0.800858,0.7491732,-5.152937,-2.3610923,7.1251388,-0.003415222,-31.894855,1.3275641,-1.9277204,-0.24525706
0.6801335,-0.31593633,0.17972682,0.8008581,0.74917334,-5.15295,-2.361094,7.1252494,-0.0034147194,-31.894993,1.327399,-1.9274008,-0.2452417
0.68130213,-0.31593674,0.17973213,0.8008591,0.74917305,-5.152968,-2.3610952,7.1253676,-0.0034141792,-31.895128,1.3272318,-1.927074,-0.2452261
0.6824708,-0.3159372,0.17973982,0.8008594,0.7491729,-5.1529818,-2.361097,7.1254787,-0.003413649,-31.895273,1.3270649,-1.9267619,-0.24521074
0.6836394,-0.3159377,0.17974536,0.8008598,0.74917287,-5.153002,-2.3610988,7.1255913,-0.0034132386,-31.895412,1.3268981,-1.9264348,-0.245195
0.684808,-0.31593814,0.17975383,0.8008602,0.74917257,-5.153016,-2.3611004,7.125712,-0.0034126525,-31.895544,1.3267323,-1.9261261,-0.24517985
0.6859766,-0.31593853,0.17976104,0.80086106,0.7491725,-5.1530337,-2.3611012,7.1258235,-0.0034122043,-31.895676,1.3265636,-1.9258076,-0.24516417
0.68714523,-0.31593895,0.17976706,0.80086184,0.7491723,-5.153045,-2.361104,7.125938,-0.0034117282,-31.895824,1.3263961,-1.9254857,-0.2451487
0.68831384,-0.31593946,0.1797732,0.8008629,0.74917233,-5.153059,-2.3611057,7.126058,-0.0034111582,-31.895958,1.3262271,-1.9251623,-0.2451326
0.68948245,-0.31593993,0.17977957,0.800863,0.74917233,-5.1530776,-2.3611073,7.126188,-0.0034106192,-31.896101,1.3260598,-1.924841,-0.2451164
0.69065106,-0.31594038,0.17978726,0.8008636,0.7491723,-5.1530924,-2.3611083,7.1262937,-0.0034101834,-31.896238,1.325892,-1.9245292,-0.2451012
0.69181967,-0.31594092,0.17979501,0.80086434,0.749172,-5.1531067,-2.3611102,7.1264167,-0.0034095724,-31.896389,1.3257234,-1.9242151,-0.24508524
0.6929883,-0.3159413,0.17980175,0.80086535,0.74917203,-5.1531277,-2.3611114,7.126527,-0.0034090932,-31.896523,1.3255545,-1.9238967,-0.24506928
0.69415694,-0.31594175,0.17980973,0.8008655,0.7491716,-5.1531434,-2.361114,7.126643,-0.0034085787,-31.896666,1.3253858,-1.9235823,-0.24505337
0.69532555,-0.31594223,0.17981462,0.80086654,0.74917173,-5.153162,-2.3611162,7.1267686,-0.0034080858,-31.896805,1.3252164,-1.9232551,-0.24503669
0.69649416,-0.31594262,0.17982315,0.80086756,0.74917173,-5.153176,-2.3611171,7.1268864,-0.0034075226,-31.896954,1.3250465,-1.9229467,-0.24502124
0.6976628,-0.31594312,0.17983,0.80086803,0.7491714,-5.1531873,-2.3611193,7.126998,-0.0034069913,-31.897093,1.3248775,-1.9226272,-0.24500506
0.6988314,-0.3159437,0.17983608,0.80086875,0.74917126,-5.1532116,-2.361121,7.1271296,-0.003406441,-31.897211,1.324707,-1.9223055,-0.2449884
0.7,-0.31594402,0.17984591,0.80086935,0.74917114,-5.153225,-2.361122,7.1272416,-0.0034059072,-31.89735,1.3245373,-1.922003,-0.24497291
